group_id,experiment_id,question_id,stage_2_i,s1_mean_value,consensus_value,raters_fermi_mean,raters_number_mean,features_fermi_whitelist,features_number_whitelist,features_ff_mean,features_ff_std,features_ff_min,features_ff_25%,features_ff_50%,features_ff_75%,features_ff_max,features_ff_percentile_90
445,1,4,4,98.66666667,6000,2,4.4,0.2,0.2,0.124361464,0.138663876,-0.179449731,0.043071178,0.104689372,0.184998161,1.000000004,
448,1,5,1,5.75,10,0,8,0.090909091,0.272727273,0.11767998,0.125321956,-0.179449731,0.050261109,0.111403145,0.165223999,0.999999985,0.232503381
448,1,8,2,40,50,3,5.2,0.153846154,0.153846154,0.128189825,0.158975547,-0.184298284,0.048174482,0.103382998,0.179440161,1.000000124,0.297312681
448,1,6,4,7.25,5,0.4,9.4,0.083333333,0.583333333,0.153651119,0.141508728,-0.06756918,0.085549783,0.130762992,0.1961589,1.000000008,0.269032601
455,1,5,1,20.25,30,7.9,2.1,0.111111111,0.086419753,0.112275614,0.119135723,-0.179449731,0.041207353,0.108884244,0.162227012,0.999999985,0.247199272
455,1,4,2,18000,7000,5.6,4.1,0.18,0,0.100871448,0.107735233,-0.18076364,0.032133372,0.089129824,0.165927114,1.000000004,
455,1,6,3,10,8,8.3,1.5,0.215686275,0.137254902,0.150541173,0.128092723,-0.18076364,0.076050773,0.132656051,0.196112483,1.000000008,0.281673728
455,1,7,4,186.6666667,235,7.3,1.1,0.075757576,0.045454545,0.097965809,0.103242557,-0.18470197,0.029516817,0.084300079,0.146947932,0.81865854,0.221183769
459,1,6,1,17,8,0,9.8,0,0.16,0.128833699,0.099050984,-0.168125609,0.067148862,0.117873144,0.189991216,0.420840983,0.261897453
459,1,2,2,750.25,500,2.9,8.4,0.086956522,0.130434783,0.153666109,0.112962518,-0.078183427,0.081546894,0.135531485,0.20314171,0.600880596,0.283593292
459,1,5,3,29,20,0.8,8.6,0.071428571,0.714285714,0.12253765,0.103920174,-0.179449731,0.055392328,0.120496085,0.178648429,0.493277444,0.247129129
459,1,4,4,6500,10000,0.4,8.8,0.0625,0.375,0.079663805,0.091227177,-0.115805553,0.01679928,0.0614441,0.128820132,0.638005297,
462,1,6,1,11.5,6,7.3,3.7,0.161290323,0.322580645,0.149360275,0.130759979,-0.179449731,0.077468049,0.130590527,0.196887354,1.000000038,0.281233749
462,1,7,2,166.25,7,8,0.7,0.166666667,0,0.112418439,0.130635993,-0.179449731,0.034916344,0.087680299,0.156703281,0.999999976,0.262969869
462,1,3,3,542.5,3,8.2,1.3,0.272727273,0.363636364,0.107574737,0.09367178,-0.079626522,0.043469988,0.093869344,0.153937131,0.516766342,0.209548005
462,1,2,4,239.75,2,8.8,0.4,0.291666667,0.083333333,0.170616907,0.166143007,-0.138118728,0.073195494,0.132750336,0.2108811,0.999999983,0.326354006
472,1,7,1,195,170,8.5,3.1,0.235294118,0.205882353,0.12258184,0.136494573,-0.163767053,0.038795626,0.10028467,0.166379816,0.81865854,0.28207009
472,1,1,2,95,160,8.5,1.5,0.243243243,0.108108108,0.107075343,0.110236295,-0.117767779,0.04039439,0.089315528,0.154632604,1.000000031,0.222914259
472,1,8,3,50,75,8.8,1.3,0.192307692,0.269230769,0.130745016,0.153769067,-0.194561451,0.039822175,0.111296427,0.203865628,1.000000124,0.294890001
472,1,6,4,34.5,15,7.6,2.6,0.214285714,0.178571429,0.157379118,0.139919151,-0.179449731,0.079237346,0.132995453,0.203142314,1.000000008,0.292375317
473,1,7,1,52.75,100,6.555555556,5.555555556,0.12,0.2,0.127269826,0.160200285,-0.092368686,0.0409539,0.095563327,0.157088534,1.000000007,0.292317616
473,1,5,2,8.75,17,6.333333333,3.888888889,0.107142857,0.178571429,0.115260914,0.110801463,-0.162073676,0.046954245,0.112865328,0.171717781,0.99999997,0.231769292
473,1,4,4,1444,10500,9.666666667,0.333333333,0.222222222,0,0.12049496,0.128024399,-0.179449731,0.03930159,0.107808705,0.190977253,1.000000004,
474,1,2,1,230,100,4.6,5.1,0.05,0.25,0.136471002,0.127141379,-0.078183427,0.05373405,0.108620437,0.185853614,0.999999983,0.283159746
474,1,4,2,5753,8000,6.3,4.5,0.454545455,0.181818182,0.112013599,0.126107067,-0.076383626,0.042519589,0.098778882,0.157485864,1.000000004,
474,1,5,4,29.33333333,30,6.8,1.8,0.1,0.15,0.110996354,0.114912293,-0.179449731,0.047602895,0.107948174,0.166738294,0.99999997,0.233037688
475,1,3,1,1250193.75,400,0.3,9.5,0,0.114285714,0.100295297,0.077737622,-0.095429964,0.045089627,0.092153252,0.142527259,0.3385803,0.211368032
475,1,1,2,140,201,7.5,3,0.142857143,0.142857143,0.113526135,0.113637607,-0.100867542,0.051408843,0.090380925,0.155737627,1.000000031,0.228365393
475,1,2,3,321.75,206,0,5.1,0,0.28,0.094476603,0.081475149,-0.057981635,0.040840895,0.087518217,0.141803418,0.388296572,0.195945255
475,1,6,4,11.25,9,6.7,3.2,0.145833333,0.1875,0.142947509,0.124359228,-0.179449731,0.070471577,0.130946506,0.19327584,1.000000038,0.270274343
476,1,4,1,5950,8000,8.3,1.3,0.171428571,0.085714286,0.117108938,0.103539923,-0.119356407,0.048573171,0.112932134,0.180685679,1.000000004,
476,1,3,4,200000433.3,500,7.5,1.9,0.153846154,0.076923077,0.117752273,0.107950679,-0.047638117,0.038991448,0.098603419,0.165581346,0.811430943,0.220248626
477,1,6,1,7.666666667,6,4.7,4.4,0.142857143,0.071428571,0.143455744,0.125873957,-0.179449731,0.061304358,0.129741651,0.196003564,0.999999956,0.295214027
477,1,4,2,4637.75,5000,5.5,5.6,0.166666667,0.277777778,0.099631314,0.094016613,-0.078183427,0.030178898,0.084101226,0.173204121,0.489682575,
477,1,3,3,75000133,320,7.1,2.7,0.380952381,0.238095238,0.115617859,0.125183902,-0.108481673,0.037214215,0.09548114,0.153116669,0.811430943,0.225813095
477,1,7,4,215,110,7.3,1.1,0.307692308,0.153846154,0.12710276,0.132066335,-0.128000881,0.039691564,0.091858524,0.170683197,0.81865854,0.326548439
478,1,3,1,15050217.5,450,5.3,4.9,0.076923077,0.307692308,0.111475114,0.107942013,-0.078786699,0.045089627,0.085985309,0.149436034,0.546998243,0.216658305
478,1,1,3,111.25,130,6.8,3.1,0.19047619,0.142857143,0.10730868,0.132551923,-0.086143625,0.034198702,0.082445571,0.147015259,1.000000031,0.224191098
478,1,5,4,41.66666667,45,4.4,6.6,0.071428571,0.714285714,0.116093823,0.126015251,-0.179449731,0.042452794,0.114188105,0.166976405,0.99999997,0.23170192
479,1,1,1,81.5,171,0,6,0,0.15,0.088706544,0.074719554,-0.117767779,0.035518941,0.08775545,0.122360609,0.481745606,0.176603447
479,1,5,4,24.5,30,9,0.7,0.2,0.1,0.119405123,0.117731374,-0.162073676,0.047504974,0.114292267,0.178199216,1.000000053,0.258108421
480,1,6,1,15.5,12,6.444444444,4.333333333,0.19047619,0.571428571,0.155207696,0.142361727,-0.179449731,0.070857427,0.142643819,0.212842118,1.000000038,0.298506222
480,1,1,2,130,120,9.555555556,0.777777778,0.551724138,0.24137931,0.127569916,0.123065679,-0.145037924,0.049402094,0.10761062,0.182723136,1.000000031,0.251740947
480,1,3,4,105750512.5,700,9,0.555555556,0.209302326,0.093023256,0.112147683,0.104171363,-0.108481673,0.038471009,0.098594519,0.163174561,0.546998243,0.212454945
494,1,1,1,88,95,9.444444444,0.777777778,0.405405405,0.108108108,0.117909891,0.113852702,-0.087479739,0.05047456,0.101428879,0.161284019,1.000000031,0.234769726
494,1,4,2,20500,10000,8.888888889,0.777777778,0.311111111,0.044444444,0.121655138,0.119687577,-0.179449731,0.038688384,0.115092802,0.188000983,1.000000101,
494,1,7,3,192.75,230,9,2.111111111,0.216216216,0.054054054,0.131480594,0.147236364,-0.179449731,0.038742337,0.097777279,0.183574805,1.000000007,0.328613345
495,1,5,1,17.75,40,9,0.666666667,0.137931034,0.137931034,0.11180238,0.115271637,-0.197858376,0.039924735,0.110249597,0.166114881,0.999999985,0.233380057
495,1,2,2,426.25,300,9.111111111,1.333333333,0.104477612,0.029850746,0.145640535,0.133748046,-0.182915232,0.064690499,0.119171844,0.199349254,0.999999983,0.287058513
495,1,6,3,9.75,5,7.555555556,3.666666667,0.219178082,0.082191781,0.137539552,0.117090682,-0.179449731,0.065276981,0.129593023,0.193553299,1.000000038,0.267386894
495,1,8,4,71,85,7.888888889,2.555555556,0.181818182,0.090909091,0.113045965,0.13437092,-0.245202404,0.041027407,0.102056329,0.172714744,0.999999996,0.259007966
496,1,7,1,155,240,8.444444444,3.222222222,0.1,0.166666667,0.111043286,0.114199934,-0.204622716,0.037143896,0.092311956,0.161866668,0.541827852,0.25631008
496,1,5,2,29.25,35,8.777777778,1.888888889,0.255813953,0.093023256,0.116964731,0.133233231,-0.179449731,0.042763023,0.11002555,0.171176929,1.000000053,0.240513331
496,1,3,3,512.5,450,6,3.777777778,0.074074074,0.333333333,0.100461074,0.089191783,-0.079856833,0.041177573,0.084962386,0.145404028,0.54273852,0.208139922
497,1,3,3,437.5,600,4,6.222222222,0.022727273,0.181818182,0.09895158,0.080208047,-0.135906056,0.050556251,0.089901842,0.14141121,0.546998243,0.19074717
497,1,4,4,31256.25,10000,1.111111111,5.666666667,0.076923077,0.192307692,0.110717534,0.114764581,-0.093650659,0.030591279,0.102113414,0.173711712,1.000000004,
499,1,6,1,7,7,0,9.888888889,0.041666667,0.208333333,0.117510838,0.090986966,-0.179449731,0.050099543,0.114919981,0.16373293,0.463722488,0.225138081
499,1,1,3,45.25,90,8.666666667,1.333333333,0.260869565,0.086956522,0.115478415,0.127820894,-0.129972801,0.037694698,0.088774486,0.167624057,1.000000031,0.24759265
499,1,7,4,365.5,220,8.777777778,0.444444444,0.222222222,0,0.120447064,0.149090672,-0.151995618,0.032415946,0.084247339,0.168760725,0.999999976,0.314839358
510,1,7,1,240,200,9,0.7,0.137931034,0.103448276,0.107665988,0.124844515,-0.179449731,0.031144445,0.086868276,0.150953568,0.999999976,0.258217523
510,1,4,2,5625,9000,9.1,1.4,0.314285714,0.314285714,0.120765556,0.108423569,-0.128000881,0.042986545,0.118898398,0.184743857,1.000000004,
510,1,5,3,22.75,33,8.5,1.9,0.111111111,0.305555556,0.109228575,0.103693608,-0.179449731,0.045882125,0.10652853,0.162848439,0.99999997,0.233037688
510,1,3,4,290,350,6.6,3.8,0.1,0.2,0.108273034,0.088341957,-0.108481673,0.049616533,0.101310114,0.151806958,0.54273852,0.208778967
511,1,5,1,14.25,32,7,1,0.133333333,0.133333333,0.110819278,0.114047195,-0.179449731,0.040847203,0.110406852,0.171892357,0.99999997,0.238747852
511,1,4,2,5875,8000,7.777777778,2.111111111,0.214285714,0.357142857,0.113897014,0.099457617,-0.117616992,0.037021153,0.108473637,0.189218616,0.489682575,
512,1,3,1,425,450,8.6,2.2,0.151515152,0.212121212,0.106591371,0.111469189,-0.108481673,0.038322385,0.089901842,0.147883833,0.652304182,0.212435436
512,1,4,2,6002.5,10000,5.8,5.5,0.285714286,0.357142857,0.098573641,0.111362459,-0.179449731,0.027523058,0.087156715,0.155688316,1.000000004,
512,1,7,3,147,240,8.3,1.9,0.2,0.35,0.130717773,0.141537449,-0.113047547,0.044521695,0.104691491,0.170138043,0.783129481,0.31149989
512,1,8,4,71,155,6.5,3.7,0.157894737,0.368421053,0.129800035,0.141325212,-0.169961192,0.056354164,0.116193206,0.188568179,1.000000124,0.291247553
513,1,1,1,60.25,120,5.5,3.7,0.1,0.15,0.10292096,0.117502057,-0.126810849,0.041802199,0.085723113,0.151464183,1.000000031,0.215778781
513,1,6,2,18,8,8.1,3.2,0.322580645,0.064516129,0.166410182,0.137431879,-0.083618958,0.086887119,0.145650992,0.217699326,1.000000008,0.309631692
513,1,2,3,377.5,200,2.6,7.1,0.066666667,0.133333333,0.13242822,0.147164638,-0.119941337,0.053425835,0.105769268,0.185843625,0.999999983,0.239225322
513,1,8,4,28.5,45,2.6,6.4,0.285714286,0.285714286,0.109804955,0.133812727,-0.184216751,0.04685806,0.092638664,0.161782752,0.808645053,0.28112668
515,1,5,1,20.75,40,2.7,7.4,0.071428571,0.142857143,0.116220733,0.120995805,-0.164110017,0.049607756,0.113739405,0.176003322,0.626171857,0.249192467
515,1,2,3,741.5,300,8,0.6,0.24,0.08,0.147391131,0.146434111,-0.160525495,0.069336759,0.105676795,0.187510164,0.999999983,0.298855479
516,1,5,4,46.25,30,9.2,0.5,0.0625,0.25,0.108346251,0.12650814,-0.162073676,0.037924138,0.100547576,0.153085035,0.999999985,0.22111802
517,1,7,1,197.75,200,8,1.9,0.102564103,0.051282051,0.101814605,0.121677825,-0.138042728,0.026473775,0.086823212,0.145963032,0.81865854,0.248412362
517,1,4,2,10504,12000,9,1.6,0.260869565,0.173913043,0.102022329,0.114804726,-0.207153119,0.030557168,0.089617141,0.167004445,1.000000004,
517,1,6,3,11.75,3,9.2,1.3,0.358974359,0.128205128,0.150750466,0.13541893,-0.140249493,0.074141894,0.133724088,0.192608442,1.000000038,0.27818466
517,1,5,4,31,48,9,1.5,0.212121212,0.090909091,0.111528882,0.127112679,-0.177066492,0.03986617,0.10670619,0.168031247,1.000000053,0.233192957
518,1,2,1,633.3333333,250,9.5,0.9,0.358490566,0.018867925,0.159448351,0.156796758,-0.133799432,0.061518267,0.132397753,0.204009971,0.999999983,0.33028316
518,1,1,2,85.5,160,9.6,0.9,0.346938776,0,0.130714798,0.150301151,-0.079856833,0.045193185,0.100887504,0.171007058,1.000000031,0.260562892
518,1,4,3,2001.75,6000,8,0.5,0.12195122,0.12195122,0.117264929,0.116059866,-0.179449731,0.041209851,0.111573471,0.184998161,0.999999993,
518,1,6,4,25,10,7.8,3.2,0.155555556,0.422222222,0.149064558,0.12539461,-0.112961598,0.073578414,0.135739625,0.205279428,1.000000038,0.302846885
531,1,3,1,833.3333333,400,4,4.666666667,0.071428571,0.214285714,0.110060901,0.108608066,-0.079856833,0.042016657,0.103336715,0.147007361,0.811430943,0.204200947
531,1,8,2,11,50,5.666666667,4.222222222,0.333333333,0.2,0.120876755,0.140125791,-0.200322458,0.048174482,0.113323381,0.179500514,1.000000124,0.277920131
531,1,5,3,27.66666667,30,8.777777778,2.222222222,0.166666667,0.583333333,0.113007583,0.119130771,-0.17039178,0.043228255,0.108884244,0.156094149,1.000000053,0.240095414
531,1,7,4,96.66666667,200,6.555555556,4.444444444,0.090909091,0.272727273,0.087600286,0.099102197,-0.137865619,0.02345221,0.07225082,0.122790421,0.511089381,0.205406213
